	630720000	144000.000000	4396
	629856000.0000000	-3.589073675100826	-1.285260017546822
	-0.444581855811622	3.0548355084598588e-08	-3.9496041703807565e-08
	-1.7704152817324041e-08	5.7575020265579382e-16	5.2076612474528035e-16
	2.1165578701044184e-16
	630000000.0000000	-3.584668752573092	-1.290942058403248
	-0.447129064343066	3.0631056645310975e-08	-3.9421262858370824e-08
	-1.7673777964364833e-08	5.7292544349413509e-16	5.1782945534845019e-16
	2.1021705569491100e-16
	630144000.0000000	-3.580251949712817	-1.296613361548878
	-0.449671913815867	3.0713363886110864e-08	-3.9346906851740973e-08
	-1.7643610397138525e-08	5.7027503733304200e-16	5.1489210511354981e-16
	2.0877585991512285e-16
	630288000.0000000	-3.575823321473016	-1.302273987895673
	-0.452210434117361	3.0795302369388490e-08	-3.9272974092341985e-08
	-1.7613650721579373e-08	5.6780559937593939e-16	5.1195046318319524e-16
	2.0732905160603532e-16
	630432000.0000000	-3.571382919053530	-1.307923998442385
	-0.454744655250179	3.0876898680827970e-08	-3.9199465314194198e-08
	-1.7583899902291079e-08	5.6552459270071770e-16	5.0900353012312072e-16
	2.0587476155335918e-16
	630576000.0000000	-3.566930789746374	-1.313563454295438
	-0.457274607371077	3.0958180523309087e-08	-3.9126381222457290e-08
	-1.7554359087176500e-08	5.6344002493981715e-16	5.0605264840904261e-16
	2.0441228931684262e-16
	630720000.0000000	-3.562466976769973	-1.319192416641344
	-0.459800320805564	3.1039176778039891e-08	-3.9053722174691960e-08
	-1.7525029446843393e-08	5.6156018457642741e-16	5.0310123705291851e-16
	2.0294199173579118e-16
	630864000.0000000	-3.557991519097460	-1.324810946675997
	-0.462321826040584	3.1119917528081447e-08	-3.8981487898891351e-08
	-1.7495912029677227e-08	5.5989344464942714e-16	5.0015458189349959e-16
	2.0146519233870585e-16
	631008000.0000000	-3.553504451283113	-1.330419105495149
	-0.464839153697110	3.1200434063416061e-08	-3.8909677234259113e-08
	-1.7467007626853931e-08	5.5844818412136472e-16	4.9721972381959762e-16
	1.9998413239211286e-16
	631152000.0000000	-3.549005803288641	-1.336016953948451
	-0.467352334483687	3.1280758879108884e-08	-3.8838287882383975e-08
	-1.7438316641796327e-08	5.5723275143210024e-16	4.9430541849466168e-16
	1.9850195565275293e-16
	631296000.0000000	-3.544495600310120	-1.341604552457893
	-0.469861399131228	3.1360925667080643e-08	-3.8767316160870523e-08
	-1.7409838960007088e-08	5.5625539249057216e-16	4.9142213276846762e-16
	1.9702271491211937e-16
	631440000.0000000	-3.539973862607122	-1.347181960800738
	-0.472366378308960	3.1440969294220147e-08	-3.8696756754789081e-08
	-1.7381573816260905e-08	5.5552420669921165e-16	4.8858212908180175e-16
	1.9555142346241800e-16
	631584000.0000000	-3.535440605334554	-1.352749237854941
	-0.474867302520308	3.1520925787858558e-08	-3.8626602441036845e-08
	-1.7353519647457651e-08	5.5504715994384823e-16	4.8579967916581399e-16
	1.9409417155162627e-16
	631728000.0000000	-3.530895838377828	-1.358306441303139
	-0.477364201976548	3.1600832303479324e-08	-3.8556843786102604e-08
	-1.7325673929345069e-08	5.5483193149544612e-16	4.8309129491079235e-16
	1.9265826615551002e-16
	631872000.0000000	-3.526339566193729	-1.363853627289959
	-0.479857106445108	3.1680727069070044e-08	-3.8487468802340507e-08
	-1.7298032988423612e-08	5.5488568648300162e-16	4.8047604098175110e-16
	1.9125242281696067e-16
	632016000.0000000	-3.521771787661998	-1.369390850026206
	-0.482346045068563	3.1760649299202212e-08	-3.8418462544653245e-08
	-1.7270591778479585e-08	5.5521486272151669e-16	4.7797605558965306e-16
	1.8988707020341895e-16
	632160000.0000000	-3.517192495952343	-1.374918161329390
	-0.484831046148113	3.1840639054603318e-08	-3.8349806632116284e-08
	-1.7243343611012657e-08	5.5582460817082018e-16	4.7561706098054884e-16
	1.8857468185448399e-16
	632304000.0000000	-3.512601678418363	-1.380435610089803
	-0.487312136884566	3.1920737004424196e-08	-3.8281478688832019e-08
	-1.7216279832276442e-08	5.5671799115799492e-16	4.7342899282181775e-16
	1.8733019613999369e-16
	632448000.0000000	-3.507999316534911	-1.385943241649146
	-0.489789343068141	3.2000984051972636e-08	-3.8213451686458927e-08
	-1.7189389433314720e-08	5.5789484584564390e-16	4.7144671286844794e-16
	1.8617151894436938e-16
	632592000.0000000	-3.503385385903004	-1.391441097077050
	-0.492262688706699	3.2081420757031934e-08	-3.8145693184438619e-08
	-1.7162658583968737e-08	5.5935004617924312e-16	4.6971067655426855e-16
	1.8512006074848503e-16
	632736000.0000000	-3.498759856358294	-1.396929212331806
	-0.494732195581347	3.2162086455986927e-08	-3.8078164487331967e-08
	-1.7136070091157151e-08	5.6107103248687550e-16	4.6826728918727291e-16
	1.8420124728741257e-16
	632880000.0000000	-3.494122692234359	-1.402407617297820
	-0.497197882718894	3.2243017971604768e-08	-3.8010819778952728e-08
	-1.7109602788390644e-08	5.6303419650055695e-16	4.6716951544882877e-16
	1.8344482541598593e-16
	633024000.0000000	-3.489473852855954	-1.407876334689009
	-0.499659765774713	3.2324247689720593e-08	-3.7943605175009622e-08
	-1.7083230905211364e-08	5.6520111834807832e-16	4.6647471723022782e-16
	1.8288514906215185e-16
	633168000.0000000	-3.484813293341352	-1.413335378859113
	-0.502117856321522	3.2405801128735977e-08	-3.7876458340093272e-08
	-1.7056923425035763e-08	5.6751188859111146e-16	4.6624406133437362e-16
	1.8256012240397017e-16
	633312000.0000000	-3.480140965849701	-1.418784754539183
	-0.504572161064360	3.2487693209708143e-08	-3.7809308007257428e-08
	-1.7030643704539897e-08	5.6987881602597989e-16	4.6653711544206593e-16
	1.8250960065845020e-16
	633456000.0000000	-3.475456821404196	-1.424224455610258
	-0.507022681017475	3.2569923996611797e-08	-3.7742075017872576e-08
	-1.7004349386000210e-08	5.7218126211393535e-16	4.6740198519152300e-16
	1.8277175442772770e-16
	633600000.0000000	-3.470760812399412	-1.429654464114859
	-0.509469410718429	3.2652473428012070e-08	-3.7674674627113297e-08
	-1.6977993067473489e-08	5.7425939667462854e-16	4.6886465392660923e-16
	1.8337647896674471e-16
